update,transitions,high_reward_mean,high_reward_sum,duration_mean,detected_targets_mean,visited_targets_mean,retired_agents_mean,success_rate,entropy_reduction_mean,actor_explore_actions,actor_target_actions,actor_invalid_actions,actor_nonfinite_logits,actor_valid_target_actions,policy_loss,value_loss,entropy,approx_kl,clip_fraction
37,893,1.4932868480682373,1333.505126953125,16.21724510192871,1.4375,1.34375,1.34375,0.0,2630.478515625,805,88,0,0,88,-0.003023051656782627,28.963491439819336,1.2994118928909302,0.0018442881992086768,0.01929543912410736
38,911,1.3197599649429321,1202.30126953125,16.288694381713867,1.46875,1.203125,1.203125,0.015625,2671.943115234375,830,81,0,0,81,-0.0019357679411768913,25.86478042602539,1.3509145975112915,0.0011304228100925684,0.012263324111700058
39,827,1.8958890438079834,1567.900146484375,16.77509117126465,1.671875,1.484375,1.484375,0.0625,2494.799560546875,729,98,0,0,98,-0.005078242626041174,41.85407257080078,1.2818467617034912,0.0014354109298437834,0.01349051296710968
40,858,1.5766798257827759,1352.791259765625,16.74825096130371,1.46875,1.328125,1.328125,0.046875,2593.29052734375,770,88,0,0,88,-0.005242045968770981,31.632055282592773,1.3076072931289673,0.0006356894737109542,0.006044244393706322
41,877,1.556990146636963,1365.4803466796875,16.3078670501709,1.484375,1.328125,1.328125,0.046875,2629.18505859375,790,87,0,0,87,-0.00951930321753025,31.790050506591797,1.2975494861602783,0.00040394108509644866,0.002003959845751524
42,880,1.5995066165924072,1407.56591796875,16.153409957885742,1.46875,1.328125,1.328125,0.078125,2581.55712890625,793,87,0,0,87,0.0011218080762773752,32.96954345703125,1.2894666194915771,0.0009355169022455812,0.008024796843528748
43,870,1.5614516735076904,1358.4630126953125,16.658620834350586,1.578125,1.34375,1.34375,0.015625,2628.283203125,779,91,0,0,91,0.002138866111636162,28.423593521118164,1.2806435823440552,0.0006518807495012879,0.005793907213956118
44,890,1.4641064405441284,1303.0546875,16.039325714111328,1.421875,1.265625,1.265625,0.03125,2607.01708984375,807,83,0,0,83,-0.006517462432384491,28.61172103881836,1.2557464838027954,0.0017303440254181623,0.015622416511178017
45,900,1.6845377683639526,1516.083984375,15.764444351196289,1.625,1.453125,1.453125,0.03125,2660.62841796875,804,96,0,0,96,0.002637418918311596,36.06586456298828,1.249036192893982,0.0005475240759551525,0.0052628666162490845
46,923,1.4169340133666992,1307.830078125,15.716142654418945,1.5,1.28125,1.28125,0.0,2647.4013671875,833,90,0,0,90,3.28061287291348e-05,25.915325164794922,1.249496579170227,0.00015919882571324706,0.0006082725012674928
47,935,1.3030506372451782,1218.352294921875,15.952940940856934,1.5,1.1875,1.1875,0.015625,2674.600341796875,852,83,0,0,83,-0.0015889210626482964,24.455036163330078,1.2698757648468018,0.0010638756211847067,0.009276766330003738
48,888,1.7812994718551636,1581.7939453125,15.881756782531738,1.640625,1.5,1.5,0.078125,2593.436279296875,789,99,0,0,99,-0.0016873213462531567,40.52906036376953,1.2489076852798462,0.0008053319761529565,0.008337141945958138
49,941,1.440632700920105,1355.6353759765625,15.201912879943848,1.515625,1.3125,1.3125,0.03125,2637.26171875,851,90,0,0,90,-0.0022617769427597523,30.388519287109375,1.2757319211959839,0.00014671632379759103,0.00029137529782019556
50,830,1.9634751081466675,1629.684326171875,16.424097061157227,1.71875,1.5625,1.5625,0.046875,2535.642578125,728,102,0,0,102,-0.0037301001138985157,37.24061584472656,1.2478961944580078,0.00048102420987561345,0.003186111804097891
51,877,1.6471244096755981,1444.5281982421875,15.770809173583984,1.59375,1.40625,1.40625,0.046875,2579.58935546875,785,92,0,0,92,-0.0037263361737132072,31.373210906982422,1.2513256072998047,0.00047072459710761905,0.002787216566503048
52,861,1.7658052444458008,1520.3583984375,16.005807876586914,1.59375,1.5,1.5,0.03125,2570.746337890625,762,99,0,0,99,-0.010952773503959179,33.160152435302734,1.2374646663665771,0.0014483167324215174,0.01632804051041603
53,929,1.3673782348632812,1270.29443359375,15.590957641601562,1.40625,1.28125,1.28125,0.046875,2671.58837890625,845,84,0,0,84,0.0004122070677112788,27.685333251953125,1.2711176872253418,0.0010969756403937936,0.010890311561524868
54,942,1.4291596412658691,1346.268310546875,15.398089408874512,1.59375,1.34375,1.34375,0.015625,2618.1357421875,851,91,0,0,91,-0.006288710981607437,29.499492645263672,1.2549562454223633,0.0007202051347121596,0.005197356455028057
55,869,1.5462732315063477,1343.71142578125,16.32221031188965,1.4375,1.34375,1.34375,0.0,2589.134521484375,781,88,0,0,88,-0.00763633381575346,28.198421478271484,1.2316951751708984,0.001581415068358183,0.013148032128810883
56,911,1.569739818572998,1430.032958984375,15.777168273925781,1.625,1.390625,1.390625,0.046875,2657.96142578125,816,95,0,0,95,-0.000513915903866291,30.431087493896484,1.2092740535736084,0.0009899461874738336,0.009439492598176003
57,895,1.6699081659317017,1494.56787109375,15.383240699768066,1.703125,1.46875,1.46875,0.03125,2581.65576171875,796,99,0,0,99,-0.006603935267776251,30.87997817993164,1.2090904712677002,0.0019437532173469663,0.01483839564025402
58,912,1.5357704162597656,1400.62255859375,15.69298267364502,1.5,1.328125,1.328125,0.09375,2584.509521484375,825,87,0,0,87,-9.427312761545181e-06,33.832027435302734,1.2071582078933716,0.0006072941469028592,0.0037207030691206455
59,916,1.3154441118240356,1204.94677734375,16.0393009185791,1.375,1.203125,1.203125,0.015625,2653.48193359375,836,80,0,0,80,-0.007479176856577396,25.968128204345703,1.2208597660064697,0.0017920706886798143,0.015646755695343018
60,938,1.3554645776748657,1271.42578125,15.682302474975586,1.421875,1.21875,1.21875,0.078125,2678.428955078125,856,82,0,0,82,-0.006778218783438206,29.24140739440918,1.2266018390655518,0.004004380665719509,0.03914846479892731
61,928,1.4600820541381836,1354.9561767578125,15.632543563842773,1.484375,1.3125,1.3125,0.046875,2653.96875,839,89,0,0,89,-0.002559928223490715,29.591686248779297,1.2185449600219727,0.002491667866706848,0.026123046875
62,861,1.8034063577651978,1552.73291015625,16.051103591918945,1.6875,1.484375,1.484375,0.046875,2538.169677734375,764,97,0,0,97,-0.0023706224747002125,31.50766944885254,1.1956928968429565,0.0013601139653474092,0.014813529327511787
63,892,1.4969013929367065,1335.2359619140625,15.95291519165039,1.5,1.3125,1.3125,0.046875,2564.37109375,802,90,0,0,90,0.0020230587106198072,29.598777770996094,1.237758755683899,0.0007342677563428879,0.0069618625566363335
64,813,1.7848042249679565,1451.0458984375,17.03567123413086,1.5625,1.40625,1.40625,0.078125,2502.384765625,718,95,0,0,95,-0.0018927572527900338,33.525577545166016,1.2222042083740234,0.00023636086552869529,0.001318846014328301
65,864,1.6793441772460938,1450.953369140625,16.456018447875977,1.53125,1.375,1.375,0.046875,2549.65087890625,774,90,0,0,90,-0.004320075735449791,33.39058303833008,1.2537682056427002,0.0003656278131529689,0.0023970170877873898
66,885,1.7034523487091064,1507.5552978515625,15.684745788574219,1.609375,1.421875,1.421875,0.078125,2528.924072265625,792,93,0,0,93,0.00010500755161046982,35.851280212402344,1.2232660055160522,0.0005205905763432384,0.0033224071376025677
67,895,1.6020928621292114,1433.8731689453125,16.20111656188965,1.4375,1.375,1.375,0.046875,2597.5625,802,93,0,0,93,-0.0038279504515230656,33.10386657714844,1.2077926397323608,0.0002039884275291115,0.0009791122283786535
68,860,1.802706241607666,1550.327392578125,16.063953399658203,1.65625,1.46875,1.46875,0.0625,2517.05517578125,762,98,0,0,98,0.003684257622808218,33.848209381103516,1.2343112230300903,0.0001637324457988143,0.0
69,879,1.5061814785003662,1323.93359375,16.159271240234375,1.421875,1.296875,1.296875,0.046875,2600.708984375,796,83,0,0,83,0.0017478065565228462,27.507387161254883,1.2543971538543701,0.00012018856796203181,0.0
70,890,1.5104182958602905,1344.272216796875,15.998876571655273,1.5625,1.359375,1.359375,0.015625,2566.265625,799,91,0,0,91,-0.000275498372502625,29.482912063598633,1.2322299480438232,0.00020244435290805995,0.0012362040579319
71,841,1.8314878940582275,1540.2813720703125,16.10344886779785,1.734375,1.46875,1.46875,0.046875,2462.570068359375,742,99,0,0,99,0.004694759845733643,34.431922912597656,1.2327406406402588,0.0004547815478872508,0.0032561977859586477
72,918,1.623457670211792,1490.334228515625,15.566449165344238,1.609375,1.40625,1.40625,0.109375,2621.5751953125,826,92,0,0,92,-0.0038958231452852488,37.02302932739258,1.214213490486145,0.0004810499376617372,0.0036200161557644606
73,899,1.6452667713165283,1479.0948486328125,15.777530670166016,1.546875,1.40625,1.40625,0.09375,2609.105224609375,807,92,0,0,92,-0.0057197860442101955,37.26318359375,1.2150920629501343,0.0008857945213094354,0.008420643396675587
74,843,1.9089542627334595,1609.2484130859375,16.227758407592773,1.6875,1.5,1.5,0.109375,2460.8525390625,740,103,0,0,103,0.0020620760042220354,38.437652587890625,1.1806840896606445,0.00012313705519773066,0.0
75,905,1.6139417886734009,1460.617431640625,15.61657428741455,1.59375,1.421875,1.421875,0.03125,2636.322021484375,813,92,0,0,92,-0.0005918075330555439,31.4173526763916,1.2243162393569946,0.00035224674502387643,0.002419042168185115
76,923,1.531116008758545,1413.2200927734375,15.357529640197754,1.640625,1.40625,1.40625,0.015625,2615.630859375,829,94,0,0,94,-0.0008159878198057413,30.59687042236328,1.2079375982284546,0.00021849237964488566,0.0005482768756337464
77,893,1.649696707725525,1473.1790771484375,16.0,1.546875,1.40625,1.40625,0.0625,2613.4921875,802,91,0,0,91,-0.003365890122950077,35.51741027832031,1.2253727912902832,0.0006088609807193279,0.004501543007791042
78,869,1.6657341718673706,1447.52294921875,16.0,1.609375,1.421875,1.421875,0.046875,2527.2353515625,775,94,0,0,94,-0.0011763125658035278,31.48056983947754,1.2097218036651611,0.00021247498807497323,0.0007002801285125315
79,899,1.3938984870910645,1253.11474609375,16.10233497619629,1.359375,1.25,1.25,0.03125,2610.149169921875,814,85,0,0,85,-0.0037656016647815704,24.220617294311523,1.2274715900421143,0.0008227878133766353,0.007293937727808952
80,939,1.4346280097961426,1347.11572265625,15.250266075134277,1.4375,1.3125,1.3125,0.015625,2662.282470703125,851,88,0,0,88,-0.003961477894335985,27.962892532348633,1.2232872247695923,0.0014888618607074022,0.014690175652503967
81,863,1.6960320472717285,1463.6756591796875,16.28041648864746,1.484375,1.40625,1.40625,0.046875,2535.191162109375,770,93,0,0,93,-0.007625056896358728,31.615150451660156,1.2011892795562744,0.0005012028850615025,0.002513048704713583
82,933,1.3732972145080566,1281.286376953125,15.811361312866211,1.453125,1.28125,1.28125,0.03125,2671.16796875,846,87,0,0,87,-0.0037591676227748394,26.578035354614258,1.2168405055999756,0.000909671769477427,0.008359932340681553
83,806,2.2203540802001953,1789.60546875,16.150123596191406,1.84375,1.65625,1.65625,0.078125,2427.365478515625,697,109,0,0,109,-0.0044364240020513535,40.970577239990234,1.151745080947876,0.0008119542035274208,0.006575188599526882
84,885,1.5834145545959473,1401.3218994140625,16.05310821533203,1.5,1.390625,1.390625,0.0,2620.932861328125,794,91,0,0,91,-0.0019444766221567988,27.622085571289062,1.190576195716858,0.00022779926075600088,0.0008234019041992724
85,950,1.5182336568832397,1442.322021484375,14.872632026672363,1.578125,1.375,1.375,0.078125,2620.93896484375,855,95,0,0,95,-0.0027493536472320557,31.40036392211914,1.1979154348373413,0.0005283466307446361,0.004236229695379734
86,891,1.7304357290267944,1541.818115234375,15.835017204284668,1.625,1.484375,1.484375,0.046875,2594.69091796875,794,97,0,0,97,0.0014892001636326313,33.89683532714844,1.1940886974334717,0.0014598637353628874,0.01568104326725006
87,870,1.6346406936645508,1422.137451171875,16.104597091674805,1.625,1.390625,1.390625,0.03125,2611.329833984375,776,94,0,0,94,-0.0030302461236715317,29.2241268157959,1.1966044902801514,0.0001876936585176736,0.0009424646850675344
88,928,1.6111565828323364,1495.1533203125,14.970905303955078,1.59375,1.453125,1.453125,0.046875,2560.0673828125,833,95,0,0,95,-0.002488184254616499,33.23286437988281,1.2100486755371094,0.0006423078011721373,0.005615234375
89,872,1.6394391059875488,1429.5909423828125,16.177751541137695,1.578125,1.34375,1.34375,0.078125,2530.78076171875,781,91,0,0,91,0.003184451023116708,31.060409545898438,1.19784414768219,0.00028172050951980054,0.000591362826526165
90,906,1.8120613098144531,1641.7275390625,15.458057403564453,1.6875,1.5,1.5,0.109375,2589.97216796875,808,98,0,0,98,0.00042100297287106514,40.131351470947266,1.209069013595581,0.0016063275979831815,0.015596495941281319
91,932,1.4555965662002563,1356.615966796875,15.722103118896484,1.515625,1.328125,1.328125,0.015625,2636.2548828125,843,89,0,0,89,-0.0023309029638767242,28.029184341430664,1.2152384519577026,0.0002649261150509119,0.000244140625
92,911,1.5630987882614136,1423.9830322265625,15.44456672668457,1.546875,1.40625,1.40625,0.03125,2655.36767578125,819,92,0,0,92,0.00017067743465304375,26.71613883972168,1.200435996055603,0.0007522966479882598,0.007665648590773344
93,862,1.8125237226486206,1562.3955078125,16.081207275390625,1.640625,1.5,1.5,0.015625,2520.5966796875,764,98,0,0,98,0.00048568868078291416,36.592472076416016,1.1804687976837158,0.0011724181240424514,0.010334821417927742
94,910,1.4419656991958618,1312.188720703125,15.95604419708252,1.515625,1.328125,1.328125,0.015625,2613.98974609375,823,87,0,0,87,0.0008880854584276676,25.57875633239746,1.1873500347137451,0.00024538085563108325,0.0005582110024988651
95,889,1.5534385442733765,1381.0068359375,15.889763832092285,1.5,1.375,1.375,0.015625,2552.4404296875,797,92,0,0,92,-0.005660681985318661,29.139890670776367,1.1757324934005737,0.0008093358483165503,0.005356199108064175
96,872,1.80177640914917,1571.1490478515625,15.753439903259277,1.703125,1.5,1.5,0.0625,2559.848388671875,773,99,0,0,99,0.0060363286174833775,34.64234161376953,1.181104063987732,0.0010599094675853848,0.0069173178635537624
97,935,1.424006462097168,1331.446044921875,15.58395767211914,1.46875,1.3125,1.3125,0.03125,2679.4853515625,846,89,0,0,89,-0.0032255742698907852,27.58859634399414,1.2074015140533447,0.0010244520381093025,0.009379501454532146
98,890,1.5263203382492065,1358.425048828125,16.010112762451172,1.59375,1.328125,1.328125,0.03125,2574.21435546875,796,94,0,0,94,-0.002719119656831026,29.088058471679688,1.1957299709320068,0.0008813318563625216,0.0076303631067276
99,946,1.3557089567184448,1282.500732421875,15.77484130859375,1.5,1.265625,1.265625,0.0625,2734.412841796875,862,84,0,0,84,-0.0013205369468778372,27.21196937561035,1.1906851530075073,0.000760711613111198,0.004345028195530176
100,876,1.625791072845459,1424.1929931640625,15.819634437561035,1.578125,1.390625,1.390625,0.03125,2562.136474609375,782,94,0,0,94,-0.002838775049895048,28.19706153869629,1.1689677238464355,0.0015924365725368261,0.01581011712551117
101,857,1.642134189605713,1407.3089599609375,16.42007064819336,1.5625,1.40625,1.40625,0.015625,2568.17724609375,765,92,0,0,92,0.0004798290319740772,28.87061309814453,1.1590948104858398,0.0005417449865490198,0.0026699784211814404
102,917,1.6516400575637817,1514.553955078125,15.207197189331055,1.65625,1.46875,1.46875,0.0625,2633.02001953125,818,99,0,0,99,-0.0035167892929166555,32.13652801513672,1.1447503566741943,0.0005403980612754822,0.005104046314954758
103,847,1.9412184953689575,1644.212158203125,16.251476287841797,1.765625,1.546875,1.546875,0.0625,2563.13134765625,744,103,0,0,103,-0.00020984932780265808,36.723236083984375,1.1791133880615234,0.002051619114354253,0.026943650096654892
104,900,1.573377013206482,1416.039306640625,15.65666675567627,1.484375,1.375,1.375,0.078125,2606.214599609375,811,89,0,0,89,-0.002215113490819931,30.529321670532227,1.1454737186431885,0.0004431732522789389,0.0022652223706245422
105,941,1.514402151107788,1425.052490234375,15.273113250732422,1.5,1.375,1.375,0.03125,2658.9814453125,850,91,0,0,91,-0.002078369027003646,28.08220100402832,1.1757423877716064,0.00047751812962815166,0.0032130954787135124
106,865,1.8463053703308105,1597.05419921875,15.885549545288086,1.75,1.5,1.5,0.078125,2554.902099609375,760,105,0,0,105,-0.010231072083115578,36.84621810913086,1.1387224197387695,0.0006407371256500483,0.004456085152924061
107,837,1.8848626613616943,1577.630126953125,16.547191619873047,1.65625,1.515625,1.515625,0.078125,2532.81640625,738,99,0,0,99,0.001282298006117344,32.85129165649414,1.1170927286148071,0.0004653794167097658,0.0032842548098415136
108,925,1.4101216793060303,1304.362548828125,15.718918800354004,1.4375,1.296875,1.296875,0.046875,2623.051513671875,838,87,0,0,87,-0.006000871304422617,27.08036994934082,1.1698334217071533,0.0011917323572561145,0.009412715211510658
109,889,1.7362834215164185,1543.555908203125,15.473566055297852,1.65625,1.484375,1.484375,0.03125,2581.041748046875,788,101,0,0,101,-0.0025977180339396,32.35813903808594,1.1482962369918823,0.0010203837882727385,0.008704876527190208
110,944,1.4282076358795166,1348.22802734375,15.28919506072998,1.5,1.34375,1.34375,0.03125,2616.04443359375,856,88,0,0,88,-0.00039097288390621543,26.747455596923828,1.1575559377670288,0.0007856767042540014,0.0059588393196463585
111,882,1.6485562324523926,1454.026611328125,15.83900260925293,1.546875,1.390625,1.390625,0.046875,2553.474609375,790,92,0,0,92,0.003449909621849656,30.242382049560547,1.141918420791626,0.00024833809584379196,0.000581978471018374
112,853,1.7663527727127075,1506.698974609375,16.21101951599121,1.578125,1.40625,1.40625,0.0625,2536.4072265625,759,94,0,0,94,-0.009801923297345638,31.9078369140625,1.112489104270935,0.0011352143483236432,0.012091762386262417
113,893,1.8862031698226929,1684.37939453125,15.248600006103516,1.703125,1.5625,1.5625,0.09375,2571.84423828125,790,103,0,0,103,-0.0012325700372457504,42.15604782104492,1.095926284790039,0.0006878208369016647,0.003921628929674625
114,913,1.6748147010803223,1529.105712890625,15.462212562561035,1.578125,1.46875,1.46875,0.0625,2661.756103515625,819,94,0,0,94,-0.0002502378774806857,32.47003936767578,1.098406195640564,0.00011624662147369236,0.0
115,917,1.6541013717651367,1516.81103515625,15.393674850463867,1.578125,1.421875,1.421875,0.0625,2698.490234375,824,93,0,0,93,-0.0009449534118175507,33.86199951171875,1.1014360189437866,0.0006047431961633265,0.005104046314954758
116,882,1.6415281295776367,1447.8277587890625,15.663265228271484,1.59375,1.4375,1.4375,0.03125,2595.194580078125,786,96,0,0,96,-0.002931413473561406,29.94761085510254,1.0792088508605957,0.000963617698289454,0.005763038527220488
117,907,1.4139413833618164,1282.44482421875,15.724366188049316,1.453125,1.28125,1.28125,0.0,2627.33837890625,820,87,0,0,87,0.0077188098803162575,24.430479049682617,1.106718897819519,0.0006541615002788603,0.003047122387215495
118,872,1.8100101947784424,1578.3289794921875,15.719037055969238,1.625,1.515625,1.515625,0.0625,2621.302978515625,774,98,0,0,98,-0.003314708126708865,35.01026153564453,1.0902730226516724,0.0012728894362226129,0.0123426653444767
119,937,1.529876947402954,1433.4947509765625,15.384204864501953,1.609375,1.390625,1.390625,0.03125,2682.02294921875,845,92,0,0,92,-0.0035808556713163853,28.043750762939453,1.1255905628204346,0.0016672008205205202,0.013650620356202126
120,897,1.6623942852020264,1491.1676025390625,15.618728637695312,1.65625,1.4375,1.4375,0.046875,2612.8994140625,802,95,0,0,95,-0.0015638229670003057,30.679004669189453,1.141040325164795,0.0003912236716132611,0.0016259131953120232
121,907,1.528503656387329,1386.352783203125,15.786108016967773,1.46875,1.359375,1.359375,0.03125,2622.54150390625,816,91,0,0,91,0.0009047870989888906,27.732175827026367,1.1082792282104492,0.0007639604737050831,0.005605963058769703
122,901,1.6559476852416992,1492.0087890625,15.517203330993652,1.53125,1.4375,1.4375,0.046875,2604.626220703125,806,95,0,0,95,0.0037451577372848988,32.91749572753906,1.1197865009307861,0.00035735557321459055,0.0013750954531133175
123,910,1.5433862209320068,1404.4814453125,15.740659713745117,1.53125,1.359375,1.359375,0.0625,2629.244140625,818,92,0,0,92,-0.0042758784256875515,31.75874900817871,1.0784010887145996,0.0013526973780244589,0.014129485934972763
124,912,1.5989770889282227,1458.26708984375,15.414473533630371,1.625,1.390625,1.390625,0.0625,2618.07958984375,818,94,0,0,94,-0.003134325612336397,33.90742492675781,1.0695072412490845,0.000680978933814913,0.004765625111758709
125,907,1.637787103652954,1485.472900390625,15.717750549316406,1.65625,1.4375,1.4375,0.03125,2628.797607421875,813,94,0,0,94,-0.008066735230386257,30.278118133544922,1.07260262966156,0.0016623639967292547,0.01406002789735794
126,865,1.708074688911438,1477.484619140625,15.974566459655762,1.65625,1.421875,1.421875,0.046875,2577.3271484375,768,97,0,0,97,-0.0036945948377251625,30.321434020996094,1.0658996105194092,0.0003025312616955489,0.00084238889394328
127,898,1.8117097616195679,1626.915283203125,15.39977741241455,1.6875,1.53125,1.53125,0.078125,2599.7548828125,797,101,0,0,101,-0.006166787818074226,35.329227447509766,1.0711928606033325,0.0010768071515485644,0.008185667917132378
128,900,1.6764724254608154,1508.8251953125,15.75333309173584,1.609375,1.4375,1.4375,0.046875,2647.142333984375,806,94,0,0,94,-0.00014799227938055992,33.890316009521484,1.1260451078414917,0.0010528909042477608,0.00848451629281044
129,877,1.952911615371704,1712.7034912109375,15.313569068908691,1.71875,1.578125,1.578125,0.109375,2588.725830078125,775,102,0,0,102,-0.005141604691743851,37.11018371582031,1.098569631576538,0.0007102058152668178,0.005818573292344809
130,872,1.5956162214279175,1391.37744140625,16.108945846557617,1.4375,1.359375,1.359375,0.03125,2519.65478515625,782,90,0,0,90,0.00015103770419955254,28.002016067504883,1.1051216125488281,0.0003707718860823661,0.0023274740669876337
131,871,1.8362540006637573,1599.3773193359375,15.477611541748047,1.734375,1.515625,1.515625,0.046875,2571.73388671875,767,104,0,0,104,-0.003832174465060234,32.40966033935547,1.149056077003479,0.0003768397436942905,0.002229228150099516
132,893,1.6526498794555664,1475.8162841796875,15.963046073913574,1.609375,1.421875,1.421875,0.03125,2646.68115234375,799,94,0,0,94,-0.0009704749099910259,31.294363021850586,1.1543868780136108,0.0009253518655896187,0.00875125639140606
133,940,1.264158844947815,1188.309326171875,15.827659606933594,1.390625,1.203125,1.203125,0.015625,2672.35986328125,860,80,0,0,80,-0.0019745833706110716,23.50708770751953,1.1710331439971924,0.0016659931279718876,0.01583719626069069
134,944,1.499225378036499,1415.268798828125,15.272245407104492,1.546875,1.34375,1.34375,0.046875,2670.249755859375,856,88,0,0,88,-0.00014293193817138672,33.123985290527344,1.1571828126907349,0.00030395647627301514,0.0021791812032461166
135,944,1.3729373216629028,1296.0528564453125,15.355932235717773,1.390625,1.3125,1.3125,0.0,2659.00390625,859,85,0,0,85,-0.004880795255303383,24.95124626159668,1.181972861289978,0.0009555758442729712,0.00800238735973835
136,899,1.6211124658584595,1457.380126953125,15.57508373260498,1.609375,1.4375,1.4375,0.03125,2571.881103515625,804,95,0,0,95,-0.00108852400444448,31.261430740356445,1.1716440916061401,0.0008357096230611205,0.007128654047846794
137,855,1.882002353668213,1609.112060546875,15.992982864379883,1.8125,1.515625,1.515625,0.078125,2557.9228515625,750,105,0,0,105,0.00017538154497742653,35.3631591796875,1.1670585870742798,0.00033458159305155277,0.0012171443086117506
138,847,1.7084792852401733,1447.08203125,16.826446533203125,1.5625,1.375,1.375,0.078125,2556.354736328125,756,91,0,0,91,0.00528477830812335,32.23345184326172,1.185734748840332,0.0010848890524357557,0.010968108661472797
139,885,1.6995608806610107,1504.111328125,16.093786239624023,1.65625,1.46875,1.46875,0.046875,2609.97021484375,787,98,0,0,98,-0.005312077235430479,34.1039924621582,1.1580954790115356,0.0002740123891271651,0.001890944316983223
140,877,2.025844097137451,1776.6654052734375,15.636260032653809,1.8125,1.625,1.625,0.125,2586.73486328125,766,111,0,0,111,0.001733436482027173,43.413143157958984,1.1515142917633057,0.0005885698483325541,0.006161039229482412
141,865,1.7979568243026733,1555.232666015625,16.0762996673584,1.65625,1.484375,1.484375,0.046875,2564.20166015625,767,98,0,0,98,0.004748176783323288,34.83456039428711,1.1890687942504883,0.0001517764467280358,0.00059824826894328
142,901,1.5692003965377808,1413.8494873046875,15.837957382202148,1.578125,1.359375,1.359375,0.0625,2648.4091796875,807,94,0,0,94,-0.006066677160561085,29.45779037475586,1.1857386827468872,8.229105151258409e-05,0.0
143,905,1.4574451446533203,1318.9879150390625,16.0011043548584,1.484375,1.296875,1.296875,0.015625,2603.5400390625,816,89,0,0,89,-0.0032957838848233223,27.247276306152344,1.2052841186523438,0.0007341839955188334,0.006235836073756218
144,934,1.5392394065856934,1437.649658203125,15.480728149414062,1.59375,1.390625,1.390625,0.046875,2690.081787109375,844,90,0,0,90,-0.003923758398741484,32.31887435913086,1.1922144889831543,0.00046439090510830283,0.0024055372923612595
145,852,1.5771888494491577,1343.764892578125,16.92018699645996,1.5,1.328125,1.328125,0.015625,2539.842041015625,766,86,0,0,86,-0.0007046186365187168,26.932174682617188,1.2041641473770142,0.00041230276110582054,0.0019588693976402283
146,910,1.6577214002609253,1508.5263671875,15.154945373535156,1.546875,1.46875,1.46875,0.0625,2579.50244140625,815,95,0,0,95,-0.002882336964830756,33.025184631347656,1.1479401588439941,0.00014065754658076912,0.0
147,953,1.3605244159698486,1296.579833984375,15.566631317138672,1.375,1.25,1.25,0.0625,2738.536865234375,870,83,0,0,83,-0.003925263416022062,27.058021545410156,1.2046072483062744,0.0006659365608356893,0.0063703544437885284
148,898,1.614886999130249,1450.16845703125,15.840757369995117,1.5625,1.40625,1.40625,0.0625,2612.946044921875,807,91,0,0,91,-0.001769340829923749,30.642053604125977,1.1657836437225342,0.0013696430251002312,0.013631395995616913
149,917,1.6638100147247314,1525.7138671875,15.447110176086426,1.59375,1.453125,1.453125,0.0625,2641.346923828125,821,96,0,0,96,-0.0020474984776228666,32.10918426513672,1.1614371538162231,0.0013172018807381392,0.011120153591036797
150,906,1.5622855424880981,1415.4306640625,15.396246910095215,1.625,1.375,1.375,0.03125,2626.594482421875,811,95,0,0,95,-0.0010847917292267084,27.83346939086914,1.1524052619934082,0.0006027919589541852,0.003197374753654003
151,892,1.81707763671875,1620.8331298828125,15.20291519165039,1.6875,1.5625,1.5625,0.046875,2595.47412109375,792,100,0,0,100,0.0018787812441587448,36.478721618652344,1.148864984512329,0.000598251586779952,0.004181229509413242
152,904,1.5942130088806152,1441.1685791015625,15.381637573242188,1.5625,1.375,1.375,0.03125,2612.944091796875,811,93,0,0,93,-0.005829856730997562,28.508962631225586,1.1619185209274292,0.0009164859657175839,0.009307238273322582
153,895,1.5084513425827026,1350.06396484375,16.098323822021484,1.453125,1.3125,1.3125,0.046875,2607.497314453125,806,89,0,0,89,-0.005497644189745188,28.543689727783203,1.1513710021972656,0.001664546551182866,0.01573272794485092
154,901,1.6098690032958984,1450.491943359375,15.3551607131958,1.59375,1.390625,1.390625,0.0625,2577.70263671875,807,94,0,0,94,-0.0013833257835358381,30.83148193359375,1.1224333047866821,0.0005674062413163483,0.0033928644843399525
155,955,1.4605154991149902,1394.792236328125,15.312042236328125,1.59375,1.375,1.375,0.03125,2697.515380859375,861,94,0,0,94,-0.0017762143397703767,28.79765510559082,1.1172980070114136,0.0024180125910788774,0.02265327423810959
156,923,1.650475025177002,1523.388427734375,15.15384578704834,1.5625,1.421875,1.421875,0.0625,2624.396240234375,826,97,0,0,97,-0.005190414376556873,31.215768814086914,1.1436511278152466,0.001071983017027378,0.009988974779844284
157,914,1.6211912631988525,1481.768798828125,15.529540061950684,1.609375,1.40625,1.40625,0.078125,2644.207763671875,820,94,0,0,94,-0.0035033307503908873,33.52703857421875,1.1693754196166992,0.0018025465542450547,0.01691979542374611
158,944,1.5428767204284668,1456.4755859375,15.068856239318848,1.53125,1.40625,1.40625,0.0625,2681.01953125,849,95,0,0,95,-0.003590757492929697,29.185678482055664,1.1620768308639526,0.0010453182039782405,0.009738498367369175
159,899,1.577587366104126,1418.2510986328125,15.698554039001465,1.53125,1.375,1.375,0.078125,2617.24365234375,809,90,0,0,90,-0.001609578961506486,27.84239959716797,1.1474661827087402,0.0005996230756863952,0.006475089117884636
